id,stock_code,stock_name,report_quarter,report_year,report_date,quarter_revenue,quarter_net_profit,quarter_deducted_net_profit,revenue_yoy,net_profit_yoy,deducted_net_profit_yoy,basic_eps,eps_yoy,bps,roe,gross_margin,ttm_revenue,ttm_net_profit,created_at
mm3mcknde83w6vwlm,601801,皖新传媒,2021Q4,2021,2021-12-31,10111755211.9,639711997.23,571405443.71,16.7785482701,4.23,-7.54,0.32,3.23,5.492739504747,5.94,20.1795395266,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mckndj26uixety,601801,皖新传媒,2022Q1,2022,2022-03-31,2779649705.01,301316906.79,325832112.08,22.3275214324,13.77,,0.15,,5.631531596845,2.75,21.017042901,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mckndckz82tdse,601801,皖新传媒,2022Q2,2022,2022-06-30,5506103459.65,602230551.31,591686764.23,14.0470402458,7.81,15.04,0.3,7.14,5.607414015428,5.36,19.8189271304,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mckndqhu3iy1pi,601801,皖新传媒,2022Q3,2022,2022-09-30,9233063593.06,831337569.38,835737026.75,20.0082099105,8.57,18.7,0.42,10.53,5.715140705263,7.4,18.4518672106,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mckndf6dvku8bd,601801,皖新传媒,2022Q4,2022,2022-12-31,11686583754.26,707813910.24,687386818.44,15.5742352278,10.65,20.3,0.36,12.5,5.628544124415,6.4,19.5494245066,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mcknd4ldlbvxs9,601801,皖新传媒,2023Q1,2023,2023-03-31,3097397317.65,337956726.43,268617110.29,11.431210633,12.16,-17.56,0.17,13.33,5.798439520371,2.97,20.3402332339,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mckndoaqu0rb2f,601801,皖新传媒,2023Q2,2023,2023-06-30,6032891730.55,724025609.68,649051041.74,9.5673514811,20.22,9.7,0.36,20,5.8072231339,6.27,20.8731742264,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mckndyun61lzw9,601801,皖新传媒,2023Q3,2023,2023-09-30,9779588155.7,983607776.84,928057565.06,5.9192115069,18.32,11.05,0.49,16.67,5.938424126812,8.42,22.2237557441,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mckndea2avci26,601801,皖新传媒,2023Q4,2023,2023-12-31,11243652069.37,935824765.34,753766865.37,-3.7900869425,32.21,9.66,0.47,30.56,5.898423307942,8.15,21.4120623009,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mckndxmzj8cvhr,601801,皖新传媒,2024Q1,2024,2024-03-31,2928840441.68,293062520.99,314622598.45,-5.4418874521,-13.28,17.13,0.15,-11.76,5.968929935939,2.48,27.4799355986,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mckndxd3qyw6nt,601801,皖新传媒,2024Q2,2024,2024-06-30,5212996004.77,578595769.7,609469657.6,-13.5904266544,-20.09,-6.1,0.29,-19.44,5.81409137608,4.86,24.8731172242,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mcknd5zj6a5mb7,601801,皖新传媒,2024Q3,2024,2024-09-30,8337665665.76,811979013.65,772415120.94,-14.744204633,-17.45,-16.77,0.41,-16.33,5.932169372463,6.87,24.1497173909,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mckndeuephvbqf,601801,皖新传媒,2024Q4,2024,2024-12-31,10748829624.96,704979773.78,757534619.08,-4.4009049849,-24.67,0.5,0.36,-23.4,5.856660400939,6.08,22.1691912217,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mcknd7phep45ps,601801,皖新传媒,2025Q1,2025,2025-03-31,2748935669.74,385752557.54,333378160.12,-6.1425255326,31.63,5.96,0.2,33.33,6.048894196763,3.31,25.2584384172,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mcknd04vllrs1u,601801,皖新传媒,2025Q2,2025,2025-06-30,4592761616.09,678080677.9,558729364.55,-11.8978489167,17.19,-8.33,0.35,20.69,6.103322274918,5.74,22.5936594228,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mckndhe1udl661,601801,皖新传媒,2025Q3,2025,2025-09-30,6851421878.5,955751855.82,778252458.89,-17.8256582459,17.71,0.76,0.49,19.51,6.21557000668,8,24.4181722714,24941948789.29,2724564865.04,2026-02-26T15:29:18.217Z
mm3mcljh4dwrasp6w,300738,奥飞数据,2020Q4,2020,2020-12-31,840536930.01,156598764.76,119294361.87,-4.792986105,50.88,,0.4312,,6.118663142994,18.8,29.5086962279,5672300163.889999,409179905.54,2026-02-26T15:29:19.373Z
mm3mcljhtzk85xua9,300738,奥飞数据,2021Q1,2021,2021-03-31,280884365.24,29323044.45,44656716.09,58.4830242885,-54.28,,0.0768,,6.257489353887,2.23,30.1183576301,5672300163.889999,409179905.54,2026-02-26T15:29:19.373Z
mm3mcljhhscfr2smd,300738,奥飞数据,2021Q2,2021,2021-06-30,588700691.81,73686887.57,89314011.89,56.4342685875,-28.53,,0.1073,,3.548430691079,5.54,30.2821332113,5672300163.889999,409179905.54,2026-02-26T15:29:19.373Z
mm3mcljhd76ylgsxv,300738,奥飞数据,2021Q3,2021,2021-09-30,924223709.15,123421810.49,138042796.04,55.9395962159,3.07,,0.1797,,3.691362991633,9.14,30.702704552,5672300163.889999,409179905.54,2026-02-26T15:29:19.373Z
mm3mcljhf13e6udz2,300738,奥飞数据,2021Q4,2021,2021-12-31,1204950794.9,144594703.28,152797170.7,43.3548904134,-7.67,28.08,0.2105,-51.18,3.786932117121,10.42,29.2452376986,5672300163.889999,409179905.54,2026-02-26T15:29:19.373Z
mm3mcljhvc8orjl7q,300738,奥飞数据,2022Q1,2022,2022-03-31,269503685.22,42264633.81,30775088.06,-4.0517313985,44.13,-31.09,0.0615,-19.92,3.908838032983,2.68,31.6594640999,5672300163.889999,409179905.54,2026-02-26T15:29:19.373Z
mm3mcljhypzjsll8j,300738,奥飞数据,2022Q2,2022,2022-06-30,548391269.38,74682781.72,63750459.47,-6.8471844845,1.35,-28.62,0.0906,-15.56,2.205219503228,4.66,30.2217874598,5672300163.889999,409179905.54,2026-02-26T15:29:19.373Z
