id,stock_code,stock_name,trade_date,is_open,open,close,high,low,volume,created_at
mm1m2s4knt14m3fmc,002371,北方华创,2026-01-21,1,512.990,509.690,528.800,507.680,111712.000,2026-02-25T05:46:08.996Z
mm1m2s4k6g78boc8y,002371,北方华创,2026-01-22,1,515.500,500.560,517.090,498.000,94280.000,2026-02-25T05:46:08.996Z
mm1m2s4kii4b3alqd,002371,北方华创,2026-01-23,1,502.000,510.370,510.880,495.000,92673.000,2026-02-25T05:46:08.996Z
mm1m2s4k8lhvwyhpd,002371,北方华创,2026-01-26,1,508.100,496.220,508.100,489.000,90352.000,2026-02-25T05:46:08.996Z
mm1m2s4ksypguf9u2,002371,北方华创,2026-01-27,1,494.040,497.680,507.880,493.110,76917.000,2026-02-25T05:46:08.996Z
mm1m2s4kpme7y2ijd,002371,北方华创,2026-01-28,1,502.390,502.000,507.770,492.000,118823.000,2026-02-25T05:46:08.996Z
mm1m2s4kqkh5gptn8,002371,北方华创,2026-01-29,1,496.980,475.370,499.000,475.000,138080.000,2026-02-25T05:46:08.996Z
mm1m2s4kxwxxhe60h,002371,北方华创,2026-01-30,1,472.420,475.230,479.980,466.030,87924.000,2026-02-25T05:46:08.996Z
mm1m2s4kn8rkpfba3,002371,北方华创,2026-02-02,1,471.660,461.630,473.000,461.010,95494.000,2026-02-25T05:46:08.996Z
mm1m2s4kfyxu8hk5p,002371,北方华创,2026-02-03,1,466.500,472.990,476.190,462.230,96087.000,2026-02-25T05:46:08.996Z
mm1m2smymrkhecya4,603160,汇顶科技,2026-01-06,1,80.060,81.650,81.770,79.940,72505.000,2026-02-25T05:46:09.658Z
mm1m2smyl54aqcnn0,603160,汇顶科技,2026-01-07,1,81.850,81.200,82.150,80.710,62729.000,2026-02-25T05:46:09.658Z
mm1m2smybmgpcy5um,603160,汇顶科技,2026-01-08,1,80.790,81.240,81.680,80.790,49018.000,2026-02-25T05:46:09.658Z
mm1m2smy86sfp9js7,603160,汇顶科技,2026-01-09,1,81.280,81.840,82.160,80.950,58032.000,2026-02-25T05:46:09.658Z
mm1m2smykjfoult12,603160,汇顶科技,2026-01-12,1,81.840,82.900,82.950,81.700,80972.000,2026-02-25T05:46:09.658Z
mm1m2smy4hz8b8tln,603160,汇顶科技,2026-01-13,1,82.950,80.630,83.110,80.330,90708.000,2026-02-25T05:46:09.658Z
mm1m2smycyzvzik73,603160,汇顶科技,2026-01-14,1,80.580,81.020,82.240,79.680,91114.000,2026-02-25T05:46:09.658Z
mm1m2smy7rs11uiug,603160,汇顶科技,2026-01-15,1,80.100,82.100,82.500,80.100,67550.000,2026-02-25T05:46:09.658Z
mm1m2smy7esk1y583,603160,汇顶科技,2026-01-16,1,82.220,83.120,83.880,81.900,91091.000,2026-02-25T05:46:09.658Z
mm1m2smyo1kkrgckm,603160,汇顶科技,2026-01-19,1,83.130,83.120,83.710,82.330,67756.000,2026-02-25T05:46:09.658Z
mm1m2smyy8t0b9obx,603160,汇顶科技,2026-01-20,1,82.850,82.980,84.280,82.240,65113.000,2026-02-25T05:46:09.658Z
mm1m2smym9f47p66y,603160,汇顶科技,2026-01-21,1,82.300,84.070,84.630,82.300,81936.000,2026-02-25T05:46:09.658Z
mm1m2smywt2vbket9,603160,汇顶科技,2026-01-22,1,84.610,83.550,84.880,83.450,55140.000,2026-02-25T05:46:09.658Z
mm1m2smyz8668dpzr,603160,汇顶科技,2026-01-23,1,83.520,84.650,84.660,83.500,66809.000,2026-02-25T05:46:09.658Z
mm1m2smynvzblr51t,603160,汇顶科技,2026-01-26,1,84.600,83.110,85.550,82.530,72100.000,2026-02-25T05:46:09.658Z
mm1m2smyokq7fhf8e,603160,汇顶科技,2026-01-27,1,83.000,84.360,84.960,81.500,91467.000,2026-02-25T05:46:09.658Z
mm1m2smyu2zs7hdzn,603160,汇顶科技,2026-01-28,1,84.400,84.770,86.240,84.260,89390.000,2026-02-25T05:46:09.658Z
mm1m2smyvp1km6z6w,603160,汇顶科技,2026-01-29,1,84.700,82.050,85.290,82.010,85718.000,2026-02-25T05:46:09.658Z
mm1m2smy8y66xpzbc,603160,汇顶科技,2026-01-30,1,81.820,80.800,82.450,79.310,76873.000,2026-02-25T05:46:09.658Z
mm1m2smy80y0c8dot,603160,汇顶科技,2026-02-02,1,80.180,76.680,80.490,76.650,108096.000,2026-02-25T05:46:09.658Z
mm1m2smy8fljfcb8d,603160,汇顶科技,2026-02-03,1,77.370,77.800,78.280,76.700,66408.000,2026-02-25T05:46:09.658Z
mm1m2t57dxc5mj4s4,688012,中微公司,2026-01-06,1,314.000,329.670,335.880,311.780,25382490.000,2026-02-25T05:46:10.315Z
mm1m2t57ughajg7v1,688012,中微公司,2026-01-07,1,339.880,352.340,358.900,336.680,24067287.000,2026-02-25T05:46:10.315Z
mm1m2t5744n7ep891,688012,中微公司,2026-01-08,1,348.310,345.880,356.580,343.600,16554956.000,2026-02-25T05:46:10.315Z
mm1m2t57fy610nay9,688012,中微公司,2026-01-09,1,332.430,336.680,342.000,330.800,20378587.000,2026-02-25T05:46:10.315Z
mm1m2t575knxkr4cl,688012,中微公司,2026-01-12,1,345.000,352.690,369.000,341.660,17891534.000,2026-02-25T05:46:10.315Z
mm1m2t57idswcazq4,688012,中微公司,2026-01-13,1,348.450,346.000,357.380,343.500,12762805.000,2026-02-25T05:46:10.315Z
mm1m2t57gb9jl2qty,688012,中微公司,2026-01-14,1,347.980,352.380,368.970,340.410,17215906.000,2026-02-25T05:46:10.315Z
mm1m2t57ic4rfbate,688012,中微公司,2026-01-15,1,349.420,371.000,374.550,346.500,17752256.000,2026-02-25T05:46:10.315Z
mm1m2t5768lra4alt,688012,中微公司,2026-01-16,1,377.000,377.140,397.300,373.500,26306810.000,2026-02-25T05:46:10.315Z
mm1m2t57odankk63m,688012,中微公司,2026-01-19,1,385.610,379.000,387.990,372.000,15921639.000,2026-02-25T05:46:10.315Z
mm1m2t57s6nn0cqvd,688012,中微公司,2026-01-20,1,376.000,364.320,381.870,360.500,15793393.000,2026-02-25T05:46:10.315Z
mm1m2t57tlb0xjdov,688012,中微公司,2026-01-21,1,364.000,365.000,381.120,361.260,15677590.000,2026-02-25T05:46:10.315Z
mm1m2t57xl98e904g,688012,中微公司,2026-01-22,1,369.300,353.460,370.990,349.800,14780793.000,2026-02-25T05:46:10.315Z
mm1m2t5750m0118o9,688012,中微公司,2026-01-23,1,353.490,367.550,373.880,348.350,16029419.000,2026-02-25T05:46:10.315Z
mm1m2t57do2rf0jcw,688012,中微公司,2026-01-26,1,367.000,353.110,367.000,347.180,14763216.000,2026-02-25T05:46:10.315Z
mm1m2t57j3qtg7rsi,688012,中微公司,2026-01-27,1,353.880,357.080,369.700,352.350,14202601.000,2026-02-25T05:46:10.315Z
mm1m2t576hgm7pwkt,688012,中微公司,2026-01-28,1,366.000,368.590,375.000,355.320,18429320.000,2026-02-25T05:46:10.315Z
mm1m2t57r8fg7ar3g,688012,中微公司,2026-01-29,1,365.100,347.400,365.990,347.100,17407900.000,2026-02-25T05:46:10.315Z
mm1m2t573evk7f2kb,688012,中微公司,2026-01-30,1,345.490,347.950,356.980,339.000,11304456.000,2026-02-25T05:46:10.315Z
mm1m2t57jew0uoho7,688012,中微公司,2026-02-02,1,344.490,332.680,347.000,332.320,13928364.000,2026-02-25T05:46:10.315Z
mm1m2t57gnlb0o8wc,688012,中微公司,2026-02-03,1,340.700,346.360,348.500,337.100,11157473.000,2026-02-25T05:46:10.315Z
mm1m2tnqig3pauqev,301269,华大九天,2026-01-06,1,109.370,111.360,111.580,108.680,62010.000,2026-02-25T05:46:10.982Z
mm1m2tnqyh7ozbzxe,301269,华大九天,2026-01-07,1,111.380,112.000,113.670,110.600,62920.000,2026-02-25T05:46:10.982Z
mm1m2tnqybv0lfwdm,301269,华大九天,2026-01-08,1,112.000,113.020,113.860,111.300,56440.000,2026-02-25T05:46:10.982Z
mm1m2tnquz8cxtqgu,301269,华大九天,2026-01-09,1,112.580,113.700,113.770,112.120,54875.000,2026-02-25T05:46:10.982Z
mm1m2tnqz5fdh2vrl,301269,华大九天,2026-01-12,1,111.770,115.440,115.450,110.220,109636.000,2026-02-25T05:46:10.982Z
mm1m2tnqbwyrpwwmy,301269,华大九天,2026-01-13,1,115.440,113.390,119.000,113.030,105155.000,2026-02-25T05:46:10.982Z
mm1m2tnqvhi7d7nvh,301269,华大九天,2026-01-14,1,113.300,116.970,119.690,113.300,124268.000,2026-02-25T05:46:10.982Z
mm1m2tnqfo3gmd04i,301269,华大九天,2026-01-15,1,116.000,115.770,117.360,114.010,68462.000,2026-02-25T05:46:10.982Z
mm1m2tnqi7m7q2b0o,301269,华大九天,2026-01-16,1,116.360,117.600,119.250,114.300,84208.000,2026-02-25T05:46:10.982Z
mm1m2tnqn0d33pah9,301269,华大九天,2026-01-19,1,117.400,115.060,117.900,114.370,74174.000,2026-02-25T05:46:10.982Z
mm1m2tnqqq0e4cch9,301269,华大九天,2026-01-20,1,115.060,113.500,116.350,112.760,54164.000,2026-02-25T05:46:10.982Z
mm1m2tnqfssbapamv,301269,华大九天,2026-01-21,1,112.580,117.430,120.820,112.580,122566.000,2026-02-25T05:46:10.982Z
mm1m2tnqjvayu09q8,301269,华大九天,2026-01-22,1,119.010,115.610,119.500,114.890,72192.000,2026-02-25T05:46:10.982Z
mm1m2tnqvsyygljun,301269,华大九天,2026-01-23,1,115.950,115.660,116.390,114.500,61372.000,2026-02-25T05:46:10.982Z
mm1m2tnq848j8ltwo,301269,华大九天,2026-01-26,1,115.590,111.450,116.100,110.600,73166.000,2026-02-25T05:46:10.982Z
mm1m2tnqbsdwue2v0,301269,华大九天,2026-01-27,1,110.790,111.180,112.690,109.000,69531.000,2026-02-25T05:46:10.982Z
mm1m2tnqh5pmqn0hx,301269,华大九天,2026-01-28,1,111.580,108.490,112.550,108.100,72258.000,2026-02-25T05:46:10.982Z
mm1m2tnq1tmsd7638,301269,华大九天,2026-01-29,1,107.980,105.110,109.200,105.000,71319.000,2026-02-25T05:46:10.982Z
mm1m2tnqqkesyyvss,301269,华大九天,2026-01-30,1,104.270,103.100,105.500,102.400,56673.000,2026-02-25T05:46:10.982Z
mm1m2tnqexfcqpp1a,301269,华大九天,2026-02-02,1,102.980,98.240,102.980,98.200,70894.000,2026-02-25T05:46:10.982Z
mm1m2tnq16w1o1grg,301269,华大九天,2026-02-03,1,99.500,99.590,99.900,97.660,41235.000,2026-02-25T05:46:10.982Z
mm1m2u5tbs5q9aom0,300567,精测电子,2026-01-06,1,93.840,103.700,105.690,93.840,254896.000,2026-02-25T05:46:11.633Z
mm1m2u5t4phw8pkjy,300567,精测电子,2026-01-07,1,103.250,109.550,110.570,103.250,240466.000,2026-02-25T05:46:11.633Z
mm1m2u5t3up00l523,300567,精测电子,2026-01-08,1,109.110,107.800,110.000,105.010,162771.000,2026-02-25T05:46:11.633Z
mm1m2u5tu3elmneix,300567,精测电子,2026-01-09,1,105.500,107.270,109.270,103.550,147010.000,2026-02-25T05:46:11.633Z
mm1m2u5tqqx1ewye0,300567,精测电子,2026-01-12,1,108.300,109.570,112.300,106.570,141210.000,2026-02-25T05:46:11.633Z
mm1m2u5txnqe4p5uf,300567,精测电子,2026-01-13,1,105.840,106.000,110.400,105.270,114939.000,2026-02-25T05:46:11.633Z
mm1m2u5t2x3tagtrx,300567,精测电子,2026-01-14,1,106.880,110.080,113.680,105.620,154369.000,2026-02-25T05:46:11.633Z
mm1m2u5tg1u8yb7lu,300567,精测电子,2026-01-15,1,109.670,119.000,120.540,107.860,185769.000,2026-02-25T05:46:11.633Z
mm1m2u5t26blro04g,300567,精测电子,2026-01-16,1,122.340,135.900,138.800,121.000,244013.000,2026-02-25T05:46:11.633Z
mm1m2u5t92wdopp06,300567,精测电子,2026-01-19,1,135.280,144.410,147.600,134.000,245954.000,2026-02-25T05:46:11.633Z
mm1m2u5t58wyfcp5d,300567,精测电子,2026-01-20,1,143.030,144.250,148.980,141.890,193763.000,2026-02-25T05:46:11.633Z
mm1m2u5t4nenr9x70,300567,精测电子,2026-01-21,1,144.130,151.720,154.500,143.900,203184.000,2026-02-25T05:46:11.633Z
mm1m2u5twvju7rp3i,300567,精测电子,2026-01-22,1,152.510,146.850,155.080,141.800,183646.000,2026-02-25T05:46:11.633Z
mm1m2u5tgbw6w0ign,300567,精测电子,2026-01-23,1,148.000,145.460,148.000,138.770,180046.000,2026-02-25T05:46:11.633Z
mm1m2u5t1tz0chryt,300567,精测电子,2026-01-26,1,144.000,142.500,146.500,137.000,140407.000,2026-02-25T05:46:11.633Z
mm1m2u5t0dxz2u2jc,300567,精测电子,2026-01-27,1,141.000,148.970,152.310,139.000,183092.000,2026-02-25T05:46:11.633Z
mm1m2u5tbthct70ey,300567,精测电子,2026-01-28,1,148.820,147.200,150.000,141.470,168692.000,2026-02-25T05:46:11.633Z
mm1m2u5tckfz5u3yz,300567,精测电子,2026-01-29,1,146.720,134.000,149.000,133.000,192065.000,2026-02-25T05:46:11.633Z
mm1m2u5te7lnwk2ch,300567,精测电子,2026-01-30,1,134.000,132.460,138.000,130.080,165872.000,2026-02-25T05:46:11.633Z
mm1m2u5th3fe1ivxs,300567,精测电子,2026-02-02,1,132.420,127.320,133.660,127.040,143380.000,2026-02-25T05:46:11.633Z
mm1m2u5t11e3vmpth,300567,精测电子,2026-02-03,1,131.000,128.490,132.800,126.680,121331.000,2026-02-25T05:46:11.633Z
mm1m2uoh2hoq6y6ic,688981,中芯国际,2026-01-06,1,129.000,131.840,134.200,128.770,73069695.000,2026-02-25T05:46:12.305Z
mm1m2uohjsq6039uu,688981,中芯国际,2026-01-07,1,131.840,129.980,132.820,128.850,59804086.000,2026-02-25T05:46:12.305Z
mm1m2uohyvyfqvnfe,688981,中芯国际,2026-01-08,1,128.950,130.150,134.680,128.910,61691881.000,2026-02-25T05:46:12.305Z
mm1m2uohtwswio6t7,688981,中芯国际,2026-01-09,1,129.150,128.880,130.010,127.770,51127488.000,2026-02-25T05:46:12.305Z
mm1m2uohddj3k26xf,688981,中芯国际,2026-01-12,1,128.520,127.660,129.620,126.680,56393564.000,2026-02-25T05:46:12.305Z
mm1m2uoh01ejk7rhk,688981,中芯国际,2026-01-13,1,127.490,123.630,128.150,122.860,65207280.000,2026-02-25T05:46:12.305Z
mm1m2uoh3ktukg5zt,688981,中芯国际,2026-01-14,1,123.510,124.490,127.600,123.500,64968391.000,2026-02-25T05:46:12.305Z
mm1m2uohdhtbzg0aj,688981,中芯国际,2026-01-15,1,123.490,124.440,125.500,122.330,55660423.000,2026-02-25T05:46:12.305Z
mm1m2uohxdn0sz2xc,688981,中芯国际,2026-01-16,1,127.500,126.990,128.820,124.880,75651257.000,2026-02-25T05:46:12.305Z
mm1m2uohm2s7ldtvt,688981,中芯国际,2026-01-19,1,127.050,125.290,128.500,125.120,47753702.000,2026-02-25T05:46:12.305Z
mm1m2uohyozgzdrpi,688981,中芯国际,2026-01-20,1,125.000,122.180,125.500,121.810,50869359.000,2026-02-25T05:46:12.305Z
mm1m2uoh7ix1a6ln5,688981,中芯国际,2026-01-21,1,120.930,127.190,128.890,120.580,97052521.000,2026-02-25T05:46:12.305Z
mm1m2uohu9oc0xlxf,688981,中芯国际,2026-01-22,1,128.980,126.800,130.820,125.570,64809463.000,2026-02-25T05:46:12.305Z
mm1m2uohzg5km5w0l,688981,中芯国际,2026-01-23,1,126.800,124.960,127.370,124.030,49063104.000,2026-02-25T05:46:12.305Z
mm1m2uohgcobcw442,688981,中芯国际,2026-01-26,1,124.010,121.920,125.880,121.900,50256650.000,2026-02-25T05:46:12.305Z
mm1m2uohww2lgurkk,688981,中芯国际,2026-01-27,1,122.000,124.050,125.740,119.220,65526157.000,2026-02-25T05:46:12.305Z
mm1m2uohzksxnvkmj,688981,中芯国际,2026-01-28,1,124.990,128.550,128.990,124.990,99458326.000,2026-02-25T05:46:12.305Z
mm1m2uohtyxmnpo8u,688981,中芯国际,2026-01-29,1,127.600,122.400,127.810,122.160,71564935.000,2026-02-25T05:46:12.305Z
mm1m2uohbbd9r9gmn,688981,中芯国际,2026-01-30,1,121.330,122.970,124.940,120.070,52771906.000,2026-02-25T05:46:12.305Z
mm1m2uohadifbz97o,688981,中芯国际,2026-02-02,1,121.400,117.060,122.590,116.800,59669081.000,2026-02-25T05:46:12.305Z
mm1m2uoh17zbwh6ty,688981,中芯国际,2026-02-03,1,118.690,116.030,118.840,113.460,56176952.000,2026-02-25T05:46:12.305Z
mm1m2v6ud5e8ydmj2,300661,圣邦股份,2026-01-06,1,70.470,72.000,72.000,70.130,207478.000,2026-02-25T05:46:12.966Z
mm1m2v6uc5nma2m75,300661,圣邦股份,2026-01-07,1,73.120,73.890,76.600,73.120,342060.000,2026-02-25T05:46:12.966Z
mm1m2v6utkkzwgkb5,300661,圣邦股份,2026-01-08,1,73.570,72.760,73.890,72.500,164823.000,2026-02-25T05:46:12.966Z
mm1m2v6u7o7cob0yw,300661,圣邦股份,2026-01-09,1,72.110,72.950,73.310,72.050,151376.000,2026-02-25T05:46:12.966Z
mm1m2v6u005fzzpox,300661,圣邦股份,2026-01-12,1,73.200,73.290,73.550,72.000,204878.000,2026-02-25T05:46:12.966Z
mm1m2v6u3ujoyltlg,300661,圣邦股份,2026-01-13,1,73.260,70.520,73.360,70.280,190226.000,2026-02-25T05:46:12.966Z
mm1m2v6uu1yo1e11e,300661,圣邦股份,2026-01-14,1,71.010,71.150,72.420,70.180,182670.000,2026-02-25T05:46:12.966Z
mm1m2v6u2rnzghe4s,300661,圣邦股份,2026-01-15,1,70.560,71.390,71.490,69.770,157856.000,2026-02-25T05:46:12.966Z
mm1m2v6uj193pd4qk,300661,圣邦股份,2026-01-16,1,71.850,73.170,73.900,71.090,247010.000,2026-02-25T05:46:12.966Z
mm1m2v6urdw5rxbox,300661,圣邦股份,2026-01-19,1,73.750,71.800,73.770,71.760,168393.000,2026-02-25T05:46:12.966Z
mm1m2v6u52l2keeha,300661,圣邦股份,2026-01-20,1,71.780,71.930,73.180,71.220,163771.000,2026-02-25T05:46:12.966Z
mm1m2v6uxf3774ddh,300661,圣邦股份,2026-01-21,1,71.010,76.080,76.370,71.010,411860.000,2026-02-25T05:46:12.966Z
mm1m2v6u7urzjj5xl,300661,圣邦股份,2026-01-22,1,77.970,75.570,78.000,74.670,273480.000,2026-02-25T05:46:12.966Z
mm1m2v6ukm0sw42e6,300661,圣邦股份,2026-01-23,1,76.000,76.000,76.670,74.220,225948.000,2026-02-25T05:46:12.966Z
mm1m2v6u2thoho9iw,300661,圣邦股份,2026-01-26,1,75.990,74.600,77.760,73.850,235289.000,2026-02-25T05:46:12.966Z
mm1m2v6ujep5bfat0,300661,圣邦股份,2026-01-27,1,74.430,77.070,78.770,73.010,350774.000,2026-02-25T05:46:12.966Z
mm1m2v6uzme6sf4kl,300661,圣邦股份,2026-01-28,1,80.920,78.330,84.200,78.100,607676.000,2026-02-25T05:46:12.966Z
mm1m2v6uqu5jt8yww,300661,圣邦股份,2026-01-29,1,78.450,75.450,79.330,75.260,327424.000,2026-02-25T05:46:12.966Z
mm1m2v6u8jwus867m,300661,圣邦股份,2026-01-30,1,74.560,76.140,77.750,73.200,259066.000,2026-02-25T05:46:12.966Z
mm1m2v6uw3nfizsan,300661,圣邦股份,2026-02-02,1,75.000,69.980,75.420,69.950,297341.000,2026-02-25T05:46:12.966Z
mm1m2v6usjjezx74w,300661,圣邦股份,2026-02-03,1,71.600,71.800,73.000,70.890,180582.000,2026-02-25T05:46:12.966Z
mm1m2v6u2ma1nnxch,300661,圣邦股份,2026-02-04,1,71.360,69.730,71.500,68.510,183067.000,2026-02-25T05:46:12.966Z
mm1m2v6upytv54sdo,300661,圣邦股份,2026-02-05,1,68.630,70.250,70.890,68.350,139973.000,2026-02-25T05:46:12.966Z
mm1m2v6umtthvsobx,300661,圣邦股份,2026-02-06,1,69.500,68.750,69.800,68.570,111488.000,2026-02-25T05:46:12.966Z
mm1m2v6u9q3w8kf7w,300661,圣邦股份,2026-02-09,1,69.720,69.330,69.920,69.000,102021.000,2026-02-25T05:46:12.966Z
mm1m2v6uw4j1c02fj,300661,圣邦股份,2026-02-10,1,69.230,69.290,70.340,69.040,107571.000,2026-02-25T05:46:12.966Z
mm1m2v6us8kx8xjoj,300661,圣邦股份,2026-02-11,1,69.290,68.910,69.860,68.880,97566.000,2026-02-25T05:46:12.966Z
mm1m2v6upgjzh3af5,300661,圣邦股份,2026-02-12,1,69.120,70.080,70.800,68.920,132498.000,2026-02-25T05:46:12.966Z
mm1m2v6uibz6b1tdo,300661,圣邦股份,2026-02-13,1,69.560,70.410,72.400,69.500,149866.000,2026-02-25T05:46:12.966Z
mm1m2v6ur2vpsz21j,300661,圣邦股份,2026-02-24,1,71.200,69.990,71.220,69.600,110124.000,2026-02-25T05:46:12.966Z
